Gene_ID	Gene_Name	TSS_ID	TSS_Locus	Strand	Max_Expr	RE_Locus	Max_Hist	Distance	Closest_Locus	Closest_TSS	Histone	Correlation	Correlation_P_Value	Distance_P_Value	CnD_P_Value	Q_Value
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45059582-45060121	4.18	-17904	F	T	H3k4me3	-0.00725973	4.690e-01	1.000e+00	8.241e-01	9.424e-01
ENSG00000215386.5	C21orf34	ENST00000456342.1	chr21:17443553-17443553	+	0.14	chr21:17496647-17497186	19.49	53094	F	T	H3k27ac	-0.01162476	4.697e-01	1.067e-01	2.001e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45010043-45010582	2.39	-67443	F	T	H3k4me3	-0.00709046	4.715e-01	1.000e+00	8.260e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000418954.1	chr21:16254296-16254296	-	0.29	chr21:16251253-16251792	13.66	2504	T	F	H3k27ac	0.01098378	4.741e-01	5.544e-03	1.824e-02	7.671e-01
ENSG00000157551.11	KCNJ15	ENST00000398927.1	chr21:39668479-39668479	+	0.18	chr21:39664274-39664813	1.37	-3666	T	T	H3k27ac	-0.01097632	4.741e-01	7.867e-03	2.458e-02	8.123e-01
ENSG00000157557.7	ETS2	ENST00000360214.3	chr21:40177231-40177231	+	0.25	chr21:40174623-40175024	22.91	-2207	T	T	H3k27ac	-0.01073665	4.760e-01	4.813e-03	1.622e-02	7.523e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45020575-45020861	28.70	57164	F	T	H3k27ac	-0.01051126	4.775e-01	1.146e-01	2.137e-01	9.424e-01
ENSG00000214955.4	AP000318.2	ENST00000427022.1	chr21:35577356-35577356	+	0.05	chr21:35574170-35574709	30.23	2647	T	T	H3k4me3	0.00659660	4.801e-01	1.000e+00	8.324e-01	9.424e-01
ENSG00000256423.1	AP001046.1	ENST00000542551.1	chr21:44751879-44751879	-	0.14	chr21:44760573-44761004	7.42	-8694	F	F	H3k27ac	0.01001534	4.809e-01	1.781e-02	4.933e-02	8.882e-01
ENSG00000154639.14	CXADR	ENST00000306618.10	chr21:18885448-18885448	+	0.08	chr21:18899437-18899976	31.42	13989	T	T	H3k27ac	0.00893174	4.890e-01	2.850e-02	7.349e-02	9.424e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36184660-36185199	3.16	-17068	F	T	H3k4me3	0.00597912	4.899e-01	1.000e+00	8.395e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000417042.1	chr21:39628797-39628797	+	0.05	chr21:39631260-39631799	22.78	2463	F	F	H3k27ac	0.00855157	4.921e-01	5.462e-03	1.860e-02	7.689e-01
ENSG00000157551.11	KCNJ15	ENST00000417042.1	chr21:39628797-39628797	+	0.05	chr21:39630999-39631538	22.78	2202	T	F	H3k27ac	0.00851796	4.924e-01	4.940e-03	1.707e-02	7.523e-01
ENSG00000205930.4	C21orf49	ENST00000382375.4	chr21:34144411-34144411	+	1.20	chr21:34144082-34144621	49.46	0	T	T	H3k4me3	0.00565257	4.942e-01	2.123e-01	3.414e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000398927.1	chr21:39668479-39668479	+	0.18	chr21:39675109-39675648	1.37	6630	F	F	H3k27ac	0.00811169	4.959e-01	1.379e-02	4.093e-02	8.588e-01
ENSG00000236384.2	C21orf129	ENST00000457881.1	chr21:43134215-43134215	-	0.07	chr21:43135735-43136274	27.31	-1520	T	F	H3k27ac	0.00797016	4.971e-01	3.577e-03	1.304e-02	7.358e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38299551-38300090	0.00	-2627	T	T	H3k4me3	0.00535737	4.985e-01	1.000e+00	8.455e-01	9.424e-01
ENSG00000205726.8	ITSN1	ENST00000381283.3	chr21:35091102-35091102	+	0.26	chr21:35055563-35056102	18.57	-35000	T	T	H3k27ac	0.00756408	5.007e-01	7.050e-02	1.533e-01	9.424e-01
ENSG00000233818.1	AP000695.4	ENST00000428667.1	chr21:37818029-37818029	+	0.05	chr21:37810040-37810579	15.64	-7450	T	F	H3k27ac	0.00612554	5.156e-01	1.543e-02	4.642e-02	8.651e-01
ENSG00000214955.4	AP000318.2	ENST00000427022.1	chr21:35577356-35577356	+	0.05	chr21:35574170-35574709	30.23	-2647	T	T	H3k27ac	0.00568893	5.213e-01	5.830e-03	2.065e-02	7.855e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36179700-36180239	44.10	-22028	F	T	H3k4me3	0.00395230	5.224e-01	1.000e+00	8.616e-01	9.424e-01
ENSG00000231231.1	AP001422.3	ENST00000436845.1	chr21:39705343-39705343	-	0.03	chr21:39715695-39715953	23.47	10352	T	T	H3k4me3	0.00394774	5.236e-01	1.000e+00	8.624e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45005897-45006413	23.97	71612	F	T	H3k27ac	0.00541467	5.250e-01	1.437e-01	2.704e-01	9.424e-01
ENSG00000159200.12	RCAN1	ENST00000482533.1	chr21:35896587-35896587	-	0.08	chr21:35898945-35899484	35.12	-2358	T	F	H3k27ac	0.00519124	5.281e-01	5.252e-03	1.910e-02	7.785e-01
ENSG00000157557.7	ETS2	ENST00000360214.3	chr21:40177231-40177231	+	0.25	chr21:40173378-40173917	12.14	-3314	F	T	H3k27ac	-0.00515705	5.287e-01	7.163e-03	2.490e-02	8.123e-01
ENSG00000255568.1	NCRNA00257	ENST00000539811.1	chr21:40686369-40686369	-	0.07	chr21:40685346-40685885	38.40	484	T	F	H3k27ac	-0.00494842	5.316e-01	1.506e-03	6.509e-03	5.497e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38299551-38300090	0.00	2627	T	T	H3k27ac	0.00463730	5.371e-01	5.790e-03	2.106e-02	7.855e-01
ENSG00000241238.1	AP001052.9	ENST00000438837.1	chr21:45141573-45141573	+	0.04	chr21:45148313-45148500	28.68	6740	T	F	H3k27ac	0.00450629	5.395e-01	1.366e-02	4.357e-02	8.588e-01
ENSG00000142192.13	APP	ENST00000466453.1	chr21:27541747-27541747	-	0.05	chr21:27539128-27539667	52.78	-2080	T	T	H3k4me3	0.00335596	5.402e-01	1.000e+00	8.728e-01	9.424e-01
ENSG00000157557.7	ETS2	ENST00000360214.3	chr21:40177231-40177231	+	0.25	chr21:40173344-40173560	12.14	-3671	F	T	H3k27ac	-0.00409514	5.472e-01	7.556e-03	2.683e-02	8.143e-01
ENSG00000154639.14	CXADR	ENST00000306618.10	chr21:18885448-18885448	+	0.08	chr21:18899437-18899976	31.42	-13989	T	T	H3k4me3	-0.00296295	5.494e-01	1.000e+00	8.784e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45029623-45029781	17.91	48244	F	T	H3k27ac	0.00372381	5.549e-01	9.663e-02	2.105e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000398938.2	chr21:39628870-39628870	+	0.32	chr21:39633687-39634226	2.11	4817	F	T	H3k27ac	-0.00364557	5.568e-01	1.017e-02	3.495e-02	8.243e-01
ENSG00000142192.13	APP	ENST00000466453.1	chr21:27541747-27541747	-	0.05	chr21:27539128-27539667	52.78	2080	T	T	H3k27ac	0.00316070	5.685e-01	4.696e-03	1.849e-02	7.689e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36208425-36208675	15.42	-6158	T	T	H3k27ac	-0.00307527	5.708e-01	1.256e-02	4.258e-02	8.588e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33814787-33815326	6.75	-14145	F	T	H3k4me3	0.00235043	5.720e-01	1.000e+00	8.916e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000438657.1	chr21:39644217-39644217	+	0.09	chr21:39649445-39650105	19.22	5228	T	F	H3k27ac	-0.00301646	5.722e-01	1.111e-02	3.851e-02	8.382e-01
ENSG00000155313.10	USP25	ENST00000400183.2	chr21:17102496-17102496	+	0.03	chr21:17126872-17127411	6.50	-24376	T	T	H3k4me3	-0.00229006	5.751e-01	1.000e+00	8.933e-01	9.424e-01
ENSG00000159200.12	RCAN1	ENST00000381135.3	chr21:35897686-35897686	-	0.05	chr21:35898945-35899484	35.12	-1259	T	F	H3k27ac	0.00288047	5.760e-01	3.055e-03	1.292e-02	7.358e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45011428-45011967	4.34	-66058	F	T	H3k4me3	-0.00219953	5.806e-01	1.000e+00	8.963e-01	9.424e-01
ENSG00000231231.1	AP001422.3	ENST00000436845.1	chr21:39705343-39705343	-	0.03	chr21:39715695-39715953	23.47	-10352	T	T	H3k27ac	0.00269740	5.813e-01	2.096e-02	6.587e-02	9.424e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36179700-36180239	44.10	22028	F	T	H3k27ac	0.00269246	5.814e-01	4.457e-02	1.206e-01	9.424e-01
ENSG00000188660.3	C21orf125	ENST00000342757.2	chr21:44869904-44869904	+	0.03	chr21:44866102-44866545	31.28	-3359	T	F	H3k27ac	-0.00263996	5.830e-01	7.158e-03	2.704e-02	8.143e-01
ENSG00000188660.3	C21orf125	ENST00000342757.2	chr21:44869904-44869904	+	0.03	chr21:44866102-44866528	31.28	-3376	F	F	H3k27ac	-0.00262583	5.834e-01	7.175e-03	2.711e-02	8.143e-01
ENSG00000183421.6	RIPK4	ENST00000542057.1	chr21:43186118-43186118	-	0.04	chr21:43178565-43179104	0.00	7014	F	T	H3k27ac	0.00262110	5.835e-01	1.456e-02	4.901e-02	8.867e-01
ENSG00000223608.1	AP001415.1	ENST00000417138.1	chr21:39382920-39382920	-	0.03	chr21:39355951-39356490	0.00	-26430	T	T	H3k4me3	-0.00207771	5.861e-01	1.000e+00	8.993e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45066431-45066634	21.17	11391	T	T	H3k27ac	-0.00252808	5.868e-01	2.298e-02	7.155e-02	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000398930.1	chr21:39644345-39644345	+	0.72	chr21:39649445-39650105	19.22	5100	T	F	H3k27ac	-0.00250948	5.873e-01	1.085e-02	3.860e-02	8.382e-01
ENSG00000223608.1	AP001415.1	ENST00000417138.1	chr21:39382920-39382920	-	0.03	chr21:39414514-39415053	1.37	-31594	F	T	H3k27ac	0.00250208	5.876e-01	6.369e-02	1.604e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000417042.1	chr21:39628797-39628797	+	0.05	chr21:39633687-39634226	2.11	4890	F	F	H3k27ac	0.00247103	5.888e-01	1.031e-02	3.706e-02	8.381e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46785643-46786182	37.12	13357	F	T	H3k27ac	0.00243026	5.903e-01	2.724e-02	8.249e-02	9.424e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38282034-38282644	5.13	-20073	F	T	H3k4me3	-0.00188700	5.929e-01	1.000e+00	9.028e-01	9.424e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46783931-46784285	16.11	15254	F	T	H3k27ac	0.00231470	5.949e-01	3.085e-02	9.172e-02	9.424e-01
ENSG00000205726.8	ITSN1	ENST00000488166.1	chr21:35126488-35126488	+	0.03	chr21:35133809-35134348	19.74	-7321	T	T	H3k4me3	0.00181734	5.953e-01	1.000e+00	9.041e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45005897-45006413	23.97	-71612	F	T	H3k4me3	0.00178511	5.966e-01	1.000e+00	9.047e-01	9.424e-01
ENSG00000157557.7	ETS2	ENST00000456966.1	chr21:40181560-40181560	+	0.03	chr21:40174623-40175024	22.91	-6536	T	F	H3k27ac	0.00226491	5.969e-01	1.347e-02	4.682e-02	8.651e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36208425-36208675	15.42	6158	T	T	H3k4me3	-0.00165311	6.015e-01	1.000e+00	9.072e-01	9.424e-01
ENSG00000231231.1	AP001422.3	ENST00000436845.1	chr21:39705343-39705343	-	0.03	chr21:39723749-39724288	16.47	18406	F	T	H3k4me3	0.00154186	6.076e-01	1.000e+00	9.103e-01	9.424e-01
ENSG00000183421.6	RIPK4	ENST00000542057.1	chr21:43186118-43186118	-	0.04	chr21:43178565-43179104	0.00	-7014	F	T	H3k4me3	-0.00151976	6.094e-01	1.000e+00	9.112e-01	9.424e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46785643-46786182	37.12	-13357	F	T	H3k4me3	-0.00142842	6.137e-01	1.000e+00	9.134e-01	9.424e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33829738-33830277	16.14	29096	F	T	H3k27ac	0.00188108	6.139e-01	5.870e-02	1.558e-01	9.424e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38282896-38283232	5.13	-19485	F	T	H3k4me3	-0.00136736	6.168e-01	1.000e+00	9.148e-01	9.424e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46797948-46798487	14.48	-1052	T	T	H3k4me3	-0.00135497	6.174e-01	1.000e+00	9.151e-01	9.424e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38255995-38256567	4.86	46150	F	T	H3k27ac	-0.00176842	6.185e-01	9.282e-02	2.215e-01	9.424e-01
ENSG00000223608.1	AP001415.1	ENST00000417138.1	chr21:39382920-39382920	-	0.03	chr21:39414514-39415053	1.37	31594	F	T	H3k4me3	-0.00133762	6.211e-01	1.000e+00	9.169e-01	9.424e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33814787-33815326	6.75	14145	F	T	H3k27ac	0.00155046	6.274e-01	2.881e-02	9.063e-02	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45011428-45011967	4.34	66058	F	T	H3k27ac	0.00154833	6.275e-01	1.326e-01	2.901e-01	9.424e-01
ENSG00000231231.1	AP001422.3	ENST00000436845.1	chr21:39705343-39705343	-	0.03	chr21:39723749-39724288	16.47	-18406	F	T	H3k27ac	0.00153960	6.280e-01	3.733e-02	1.114e-01	9.424e-01
ENSG00000205726.8	ITSN1	ENST00000488166.1	chr21:35126488-35126488	+	0.03	chr21:35133809-35134348	19.74	7321	T	T	H3k27ac	0.00147111	6.315e-01	1.517e-02	5.412e-02	9.076e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45010043-45010582	2.39	67443	F	T	H3k27ac	0.00139380	6.351e-01	1.354e-01	2.969e-01	9.424e-01
ENSG00000155313.10	USP25	ENST00000400183.2	chr21:17102496-17102496	+	0.03	chr21:17126872-17127411	6.50	24376	T	T	H3k27ac	-0.00132629	6.385e-01	4.926e-02	1.403e-01	9.424e-01
ENSG00000223608.1	AP001415.1	ENST00000417138.1	chr21:39382920-39382920	-	0.03	chr21:39355951-39356490	0.00	26430	T	T	H3k27ac	0.00126056	6.416e-01	5.337e-02	1.498e-01	9.424e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38255995-38256567	4.86	-46150	F	T	H3k4me3	-0.00093989	6.426e-01	1.000e+00	9.268e-01	9.424e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33805255-33805794	7.25	4613	T	T	H3k27ac	-0.00122119	6.434e-01	9.760e-03	3.812e-02	8.381e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36167773-36168312	13.09	33955	F	T	H3k27ac	0.00118084	6.454e-01	6.841e-02	1.819e-01	9.424e-01
ENSG00000157540.14	DYRK1A	ENST00000455387.2	chr21:38861087-38861087	+	0.02	chr21:38936549-38937088	25.64	75462	T	T	H3k27ac	-0.00114276	6.473e-01	1.514e-01	3.256e-01	9.424e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36167773-36168312	13.09	-33955	F	T	H3k4me3	-0.00081705	6.499e-01	1.000e+00	9.300e-01	9.424e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33805255-33805794	7.25	-4613	T	T	H3k4me3	-0.00080738	6.517e-01	1.000e+00	9.308e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000418954.1	chr21:16254296-16254296	-	0.29	chr21:16250023-16250401	14.29	3895	F	F	H3k27ac	-0.00100515	6.532e-01	8.165e-03	3.325e-02	8.221e-01
ENSG00000225330.1	AF064860.5	ENST00000416555.1	chr21:41002198-41002198	+	0.41	chr21:41005534-41006073	1.95	-3336	T	T	H3k4me3	0.00073348	6.536e-01	1.000e+00	9.315e-01	9.424e-01
ENSG00000166979.8	C21orf63	ENST00000412833.1	chr21:33800642-33800642	+	0.02	chr21:33829738-33830277	16.14	-29096	F	T	H3k4me3	0.00065247	6.585e-01	1.000e+00	9.336e-01	9.424e-01
ENSG00000160207.4	HSF2BP	ENST00000542962.1	chr21:45078025-45078025	-	0.12	chr21:45029623-45029781	17.91	-48244	F	T	H3k4me3	-0.00062651	6.603e-01	1.000e+00	9.344e-01	9.424e-01
ENSG00000215386.5	C21orf34	ENST00000456342.1	chr21:17443553-17443553	+	0.14	chr21:17452070-17452609	11.88	8517	T	T	H3k27ac	0.00078798	6.626e-01	1.756e-02	6.347e-02	9.424e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46797948-46798487	14.48	1052	T	T	H3k27ac	-0.00070382	6.662e-01	2.642e-03	1.292e-02	7.358e-01
ENSG00000183421.6	RIPK4	ENST00000542057.1	chr21:43186118-43186118	-	0.04	chr21:43188588-43189127	33.70	-2470	T	F	H3k27ac	-0.00067330	6.672e-01	5.476e-03	2.416e-02	8.123e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38282034-38282644	5.13	20073	F	T	H3k27ac	0.00056821	6.711e-01	4.073e-02	1.257e-01	9.424e-01
ENSG00000159267.9	HLCS	ENST00000482273.1	chr21:38302717-38302717	-	0.06	chr21:38282896-38283232	5.13	19485	F	T	H3k27ac	-0.00023789	6.822e-01	3.929e-02	1.238e-01	9.424e-01
ENSG00000157540.14	DYRK1A	ENST00000455387.2	chr21:38861087-38861087	+	0.02	chr21:38936549-38937088	25.64	-75462	T	T	H3k4me3	-0.00012229	6.830e-01	1.000e+00	9.434e-01	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000418954.1	chr21:16254296-16254296	-	0.29	chr21:16250310-16250480	6.29	3816	F	F	H3k27ac	-0.00020493	6.834e-01	7.801e-03	3.323e-02	8.221e-01
ENSG00000159216.12	RUNX1	ENST00000479325.1	chr21:36202267-36202267	-	0.04	chr21:36184660-36185199	3.16	17068	F	T	H3k27ac	0.00018755	6.841e-01	3.466e-02	1.124e-01	9.424e-01
ENSG00000228355.1	BX322559.3	ENST00000416468.1	chr21:46799550-46799550	-	0.03	chr21:46797948-46798487	14.48	1063	T	F	H3k27ac	0.00007765	6.881e-01	2.664e-03	1.338e-02	7.358e-01
ENSG00000228355.1	BX322559.3	ENST00000456613.1	chr21:46799539-46799539	-	0.02	chr21:46783931-46784285	16.11	-15254	F	T	H3k4me3	-0.00005995	6.898e-01	1.000e+00	9.459e-01	9.424e-01
ENSG00000155313.10	USP25	ENST00000285681.2	chr21:17102344-17102344	+	0.00	chr21:17031987-17032526	12.97	-69818	F	T	H3k27ac	0.00000000	6.911e-01	1.401e-01	3.229e-01	9.424e-01
ENSG00000157551.11	KCNJ15	ENST00000328656.3	chr21:39628663-39628663	+	0.00	chr21:39630999-39631538	22.78	2336	T	F	H3k27ac	0.00000000	6.911e-01	5.208e-03	2.385e-02	8.123e-01
ENSG00000157551.11	KCNJ15	ENST00000328656.3	chr21:39628663-39628663	+	0.00	chr21:39631260-39631799	22.78	2597	F	F	H3k27ac	0.00000000	6.911e-01	5.730e-03	2.586e-02	8.123e-01
ENSG00000157551.11	KCNJ15	ENST00000328656.3	chr21:39628663-39628663	+	0.00	chr21:39633687-39634226	2.11	5024	F	F	H3k27ac	0.00000000	6.911e-01	1.058e-02	4.328e-02	8.588e-01
ENSG00000183421.6	RIPK4	ENST00000330470.3	chr21:43187266-43187266	-	0.00	chr21:43188588-43189127	33.70	-1322	T	T	H3k27ac	0.00000000	6.911e-01	3.181e-03	1.565e-02	7.523e-01
ENSG00000183421.6	RIPK4	ENST00000332512.3	chr21:43187266-43187266	-	0.00	chr21:43188588-43189127	33.70	-1322	T	T	H3k27ac	0.00000000	6.911e-01	3.181e-03	1.565e-02	7.523e-01
ENSG00000142192.13	APP	ENST00000348990.5	chr21:27543085-27543085	-	0.00	chr21:27539128-27539667	52.78	3418	T	F	H3k27ac	0.00000000	6.911e-01	7.371e-03	3.199e-02	8.221e-01
ENSG00000155313.10	USP25	ENST00000351097.5	chr21:17102344-17102344	+	0.00	chr21:17031987-17032526	12.97	-69818	F	T	H3k27ac	0.00000000	6.911e-01	1.401e-01	3.229e-01	9.424e-01
ENSG00000154639.14	CXADR	ENST00000356275.6	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	13989	T	T	H3k27ac	0.00000000	6.911e-01	2.850e-02	9.705e-02	9.424e-01
ENSG00000142192.13	APP	ENST00000358918.3	chr21:27543138-27543138	-	0.00	chr21:27539128-27539667	52.78	3471	T	F	H3k27ac	0.00000000	6.911e-01	7.477e-03	3.237e-02	8.221e-01
ENSG00000183535.5	NCRNA00175	ENST00000397787.1	chr21:46844955-46844955	-	0.00	chr21:46847511-46848050	28.68	-2556	T	F	H3k27ac	0.00000000	6.911e-01	5.648e-03	2.555e-02	8.123e-01
ENSG00000157551.11	KCNJ15	ENST00000398925.1	chr21:39628663-39628663	+	0.00	chr21:39630999-39631538	22.78	2336	T	F	H3k27ac	0.00000000	6.911e-01	5.208e-03	2.385e-02	8.123e-01
ENSG00000157551.11	KCNJ15	ENST00000398925.1	chr21:39628663-39628663	+	0.00	chr21:39631260-39631799	22.78	2597	F	F	H3k27ac	0.00000000	6.911e-01	5.730e-03	2.586e-02	8.123e-01
ENSG00000157551.11	KCNJ15	ENST00000398925.1	chr21:39628663-39628663	+	0.00	chr21:39633687-39634226	2.11	5024	F	F	H3k27ac	0.00000000	6.911e-01	1.058e-02	4.328e-02	8.588e-01
ENSG00000157551.11	KCNJ15	ENST00000398932.1	chr21:39644172-39644172	+	0.00	chr21:39649445-39650105	19.22	5273	T	F	H3k27ac	0.00000000	6.911e-01	1.120e-02	4.536e-02	8.615e-01
ENSG00000159261.6	CLDN14	ENST00000399137.1	chr21:37852388-37852388	-	0.00	chr21:37850516-37850820	60.77	1568	T	T	H3k27ac	0.00000000	6.911e-01	3.439e-03	1.674e-02	7.523e-01
ENSG00000159261.6	CLDN14	ENST00000399139.1	chr21:37838739-37838739	-	0.00	chr21:37843648-37843921	4.79	-4909	T	T	H3k27ac	0.00000000	6.911e-01	1.009e-02	4.159e-02	8.588e-01
ENSG00000154639.14	CXADR	ENST00000400165.1	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	13989	T	T	H3k27ac	0.00000000	6.911e-01	2.850e-02	9.705e-02	9.424e-01
ENSG00000154639.14	CXADR	ENST00000400169.1	chr21:18885448-18885448	+	0.00	chr21:18899437-18899976	31.42	13989	T	T	H3k27ac	0.00000000	6.911e-01	2.850e-02	9.705e-02	9.424e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16250023-16250401	14.29	3830	F	T	H3k27ac	0.00000000	6.911e-01	8.035e-03	3.439e-02	8.221e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16250310-16250480	6.29	3751	F	T	H3k27ac	0.00000000	6.911e-01	7.671e-03	3.308e-02	8.221e-01
ENSG00000235609.1	AF127936.7	ENST00000412426.1	chr21:16254231-16254231	-	0.00	chr21:16251253-16251792	13.66	2439	T	T	H3k27ac	0.00000000	6.911e-01	5.414e-03	2.465e-02	8.123e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43032925-43033464	20.96	-65877	F	T	H3k27ac	0.00000000	6.911e-01	1.322e-01	3.100e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43050504-43050859	2.06	-48482	F	T	H3k27ac	0.00000000	6.911e-01	9.728e-02	2.487e-01	9.424e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43097874-43098173	18.89	-1168	F	T	H3k27ac	0.00000000	6.911e-01	2.634e-03	1.330e-02	7.358e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43098487-43098869	18.89	-472	T	T	H3k27ac	0.00000000	6.911e-01	1.325e-03	7.324e-03	5.918e-01
ENSG00000227702.1	NCRNA00111	ENST00000413718.1	chr21:43099341-43099341	+	0.00	chr21:43104410-43104949	15.23	5069	F	T	H3k27ac	0.00000000	6.911e-01	1.067e-02	4.358e-02	8.588e-01
ENSG00000185186.4	C21orf84	ENST00000413721.1	chr21:44884696-44884696	-	0.00	chr21:44884987-44885252	2.93	-291	T	F	H3k27ac	0.00000000	6.911e-01	8.468e-04	4.941e-03	4.829e-01
ENSG00000229986.1	AP001042.1	ENST00000416842.1	chr21:40218171-40218171	+	0.00	chr21:40211471-40212010	19.95	-6161	T	T	H3k27ac	0.00000000	6.911e-01	1.285e-02	5.084e-02	8.942e-01
ENSG00000229986.1	AP001042.1	ENST00000416842.1	chr21:40218171-40218171	+	0.00	chr21:40225251-40225790	14.85	7080	F	T	H3k27ac	0.00000000	6.911e-01	1.469e-02	5.675e-02	9.282e-01
ENSG00000185186.4	C21orf84	ENST00000418516.1	chr21:44884797-44884797	-	0.00	chr21:44884987-44885252	2.93	-190	T	F	H3k27ac	0.00000000	6.911e-01	6.448e-04	3.884e-03	4.426e-01
ENSG00000238141.2	AF064861.94	ENST00000423274.2	chr21:40687633-40687633	+	0.00	chr21:40685346-40685885	38.40	-1748	T	F	H3k27ac	0.00000000	6.911e-01	4.033e-03	1.918e-02	7.785e-01
ENSG00000185186.4	C21orf84	ENST00000426942.1	chr21:44884853-44884853	-	0.00	chr21:44884987-44885252	2.93	-134	T	F	H3k27ac	0.00000000	6.911e-01	5.329e-04	3.280e-03	4.106e-01
ENSG00000232886.1	AF212831.2	ENST00000430064.1	chr21:18246011-18246011	-	0.00	chr21:18375469-18376008	0.00	-129458	T	T	H3k27ac	0.00000000	6.911e-01	2.593e-01	4.873e-01	9.424e-01
